A lightweight deep neural network with higher accuracy,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000837840000012,[],2022,JCR 一区,"Zhao Liquan, Northeast Electric Power University","Wang Leilei, Northeast Electric Power University","Jia Yanfei, Beihua University","Cui Ying, ","","","",""
Traffic incident detection based on a global trajectory spatiotemporal map,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000731502900001,COMPLEX & INTELLIGENT SYSTEMS,2021,JCR 一区,"Liang Haoxiang, Chang'an University","Song Huansheng, Chang'an University","Yun Xu, Chang'an University","Sun Shijie, Chang'an University","Wang Yingxuan, Chang'an University","Zhang Zhaoyang, Chang'an University","",""
A Real-Time Object Detector for Autonomous Vehicles Based on YOLOv4,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000799681600006,COMPUTATIONAL INTELLIGENCE AND NEUROSCIENCE,2022,JCR 二区,"Wang Rui, Changchun University of Science & Technology","Wang Ziyue, Changchun University of Science & Technology","Xu Zhengwei, Chengdu University of Technology","Wang Chi, Changchun University of Science & Technology","Li Qiang, Changchun University of Science & Technology","Zhang Yuxin, Changchun University of Science & Technology","Li Hua, Changchun University of Science & Technology",""
Vehicle Detection and Disparity Estimation Using Blended Stereo Images,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000722000500010,[],2021,JCR 一区,"Zhou Changxin, Nanjing University of Science & Technology","Liu Yazhou, Nanjing University of Science & Technology","Sun Quansen, Nanjing University of Science & Technology","Lasang Pongsak, ","","","",""
Attention guided contextual feature fusion network for salient object detection,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000724261200004,IMAGE AND VISION COMPUTING,2022,JCR 二区,"Zhang Jin, Shanghai Institute of Technology","Shi Yanjiao, Shanghai Institute of Technology","Zhang Qing, Shanghai Institute of Technology","Cui Liu, Shanghai Institute of Technology","Chen Ying, Shanghai Institute of Technology","Yi Yugen, Jiangxi Normal University","",""
Deep Learning for Unmanned Aerial Vehicle-Based Object Detection and Tracking: A Survey,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000732115900001,IEEE GEOSCIENCE AND REMOTE SENSING MAGAZINE,2021,JCR 一区,"Wu Xin, Qingdao University","Li Wei, Xidian University","Hong Danfeng, Qingdao Univ","Tao Ran, Communaute Universite Grenoble Alpes","Du Qian, ","","",""
Pedestrian and Vehicle Detection in Autonomous Vehicle Perception Systems-A Review,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000718964000001,[],2021,JCR 二区,"Galvao Luiz G., Brunel University","Abbod Maysam, Brunel University","Kalganova Tatiana, Brunel University","Palade Vasile, Coventry University","Huda Md Nazmul, Brunel University","","",""
Channel spatial attention based single-shot object detector for autonomous vehicles,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000696768700005,[],2021,JCR 二区,"Singh Divya, Indian Institute of Technology System (IIT System)","Srivastava Rajeev, Indian Institute of Technology System (IIT System)","","","","","",""
Application of Convolution Neural Network (CNN) Model Combined with Pyramid Algorithm in Aerobics Action Recognition,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000700351600005,[],2021,JCR 二区,"Liang Qi, Guangdong University of Finance & Economics","","","","","","",""
Vehicle Detection in Remote Sensing Image Based on Machine Vision,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000687443200003,COMPUTATIONAL INTELLIGENCE AND NEUROSCIENCE,2021,JCR 二区,"Zhou Liming, Henan University","Zheng Chang, Henan University","Yan Haoxin, Henan University","Zuo Xianyu, Henan University","Qiao Baojun, Henan University","Zhou Bing, Henan University","Fan Minghu, Henan University","Liu Yang, Henan University"
Vehicle Detection in Very-High-Resolution Remote Sensing Images Based on an Anchor-Free Detection Model with a More Precise Foveal Area,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000689133000001,ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION,2021,JCR 二区,"Li Xungen, Hangzhou Dianzi University","Men Feifei, Hangzhou Dianzi University","Lv Shuaishuai, Hangzhou Dianzi University","Jiang Xiao, Hangzhou Dianzi University","Pan Mian, Hangzhou Dianzi University","Ma Qi, Hangzhou Dianzi University","Yu Haibin, Hangzhou Dianzi University",""
Oil Well Detection via Large-Scale and High-Resolution Remote Sensing Images Based on Improved YOLO v4,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000690136600001,[],2021,JCR 二区,"Shi Pengfei, Jilin University","Jiang Qigang, Jilin University","Shi Chao, Jilin University","Xi Jing, Jilin University","Tao Guofang, Jilin University","Zhang Sen, Jilin University","Zhang Zhenchao, Jilin University","Liu Bin, Jilin University"
Research on highway vehicle detection based on faster R-CNN and domain adaptation,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000670730900001,APPLIED INTELLIGENCE,2021,JCR 二区,"Yin Guanxiang, East China Jiaotong University","Yu Meng, East China Jiaotong University","Wang Meng, East China Jiaotong University","Hu Yong, ","Zhang Yuejin, East China Jiaotong University","","",""
Accurate and efficient vehicle detection framework based on SSD algorithm,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000665695900001,[],2021,JCR 一区,"Zhao Min, Chongqing University","Zhong Yuan, Chongqing University","Sun Dihua, Chongqing University","","","","",""
Multiscale Feature Learning Based on Enhanced Feature Pyramid for Vehicle Detection,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000670623200001,[],2021,JCR 一区,"Nguyen Hoanh, Industrial University of Ho Chi Minh City","","","","","","",""
YOLOv3-MT: A YOLOv3 using multi-target tracking for vehicle visual detection,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000658142200004,[],2021,JCR 二区,"Wang Kun, Civil Aviation University of China","Liu Maozhen, Civil Aviation University of China","","","","","",""
A lightweight Tiny-YOLOv3 vehicle detection approach,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000654094700001,[],2021,JCR 二区,"Taheri Tajar Alireza, Bu Ali Sina University","Ramazani Abbas, Bu Ali Sina University","Mansoorizadeh Muharram, Bu Ali Sina University","","","","",""
Offset Detection of Grate Trolley's Side Plate Based on YOLOv4,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000659050800001,JOURNAL OF SENSORS,2021,JCR 三区,"Wang Yueming, Inner Mongolia University of Science & Technology","Li Zhenru, Inner Mongolia University of Science & Technology","Fang Liangrui, Inner Mongolia University of Science & Technology","Li Qi, Inner Mongolia University of Science & Technology","","","",""
A fast and effective video vehicle detection method leveraging feature fusion and proposal temporal link,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000651349500001,[],2021,JCR 二区,"Yang Yanni, Chang'an University","Song Huansheng, Chang'an University","Sun Shijie, Chang'an University","Zhang Wentao, Chang'an University","Chen Yan, Chang'an University","Rakal Lionel, Chang'an University","Fang Yong, Chang'an University",""
On-road vehicle detection in varying weather conditions using faster R-CNN with several region proposal networks,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000644268000003,MULTIMEDIA TOOLS AND APPLICATIONS,2021,JCR 二区,"Ghosh Rajib, National Institute of Technology (NIT System)","","","","","","",""
End-to-end trainable network for degraded license plate detection via vehicle-plate relation mining,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000660569000001,NEUROCOMPUTING,2021,JCR 一区,"Chen Song-Lu, University of Science & Technology Beijing","Tian Shu, University of Science & Technology Beijing","Ma Jia-Wei, University of Science & Technology Beijing","Liu Qi, University of Science & Technology Beijing","Yang Chun, University of Science & Technology Beijing","Chen Feng, University of Science & Technology Beijing","Yin Xu-Cheng, University of Science & Technology Beijing",""
U-FPNDet: A one-shot traffic object detector based on U-shaped feature pyramid module,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000632071700001,IET IMAGE PROCESSING,2021,JCR 三区,"Ke Xiao, Fuzhou University","Li Jianping, Fuzhou University","","","","","",""
ScanEV-A neural network-based tool for the automated detection of extracellular vesicles in TEM images,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000649635600004,[],2021,JCR 一区,"Nikishin Igor, Lomonosov Moscow State University","Dulimov Ruslan, ","Skryabin Gleb, ","Galetsky Sergey, ","Tchevkina Elena, ","Bagrov Dmitry, Lomonosov Moscow State University","",""
A traffic flow estimation method based on unsupervised change detection,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000618938700001,MULTIMEDIA SYSTEMS,2021,JCR 二区,"Zhou Ying, Northwestern Polytechnical University","Lei Yu, Northwestern Polytechnical University","Yang Shenghui, Northwestern Polytechnical University","Shao Tao, Northwestern Polytechnical University","Tian Dayong, Northwestern Polytechnical University","Shi Jiao, Northwestern Polytechnical University","",""
Review on Vehicle Detection Technology for Unmanned Ground Vehicles,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000624695500001,SENSORS,2021,JCR 二区,"Liu Qi, Beijing Institute of Technology","Li Zirui, Beijing Institute of Technology","Yuan Shihua, Beijing Institute of Technology","Zhu Yuzheng, Beijing Institute of Technology","Li Xueyuan, Beijing Institute of Technology","","",""
Multi-object Tracking for Urban and Multilane Traffic: Building Blocks for Real-World Application,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000783390600079,"PROCEEDINGS OF THE 23RD INTERNATIONAL CONFERENCE ON ENTERPRISE INFORMATION SYSTEMS (ICEIS 2021), VOL 1",2022,JCR 一区,"Bumanis Nikolajs, Latvia University of Life Sciences & Technologies","Vitols Gatis, WeAreDots Ltd","Arhipova Irina, WeAreDots Ltd","Solmanis Egons, WeAreDots Ltd","","","",""
Research on Traffic Target Detection Method Based on Improved YOLOv3,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000706493800008,2021 4TH INTERNATIONAL CONFERENCE ON INTELLIGENT AUTONOMOUS SYSTEMS (ICOIAS 2021),2021,JCR 一区,"Zhang Xinyu, Wuhan University of Science & Technology","Ding Sheng, Wuhan University of Science & Technology","","","","","",""
Vehicle Detection and Tracking using YOLO and DeepSORT,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000680842300005,11TH IEEE SYMPOSIUM ON COMPUTER APPLICATIONS & INDUSTRIAL ELECTRONICS (ISCAIE 2021),2021,JCR 一区,"Bin Zuraimi Muhammad Azhad, Universiti Teknologi MARA","Zaman Fadhlan Hafizhelmi Kamaru, Universiti Teknologi MARA","","","","","",""
Forground-Guided Vehicle Perception Framework,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000681331400056,2020 25TH INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION (ICPR),2021,JCR 一区,"Tian Kun, Chinese Academy of Sciences","Zhou Tong, Chinese Academy of Sciences","Xiang Shiming, Chinese Academy of Sciences","Pan Chunhong, Chinese Academy of Sciences","","","",""
YOLOv4-5D: An Effective and Efficient Object Detector for Autonomous Driving,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000633244500002,IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,2021,JCR 一区,"Cai Yingfeng, Jiangsu University","Luan Tianyu, Jiangsu University","Gao Hongbo, Chinese Academy of Sciences","Wang Hai, Jiangsu University","Chen Long, Jiangsu University","Li Yicheng, Jiangsu University","Sotelo Miguel Angel, Universidad de Alcala","Li Zhixiong, Yonsei University"
Single-Image Real-Time Rain Removal Based on Depth-Guided Non-Local Features,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000608685000006,IEEE TRANSACTIONS ON IMAGE PROCESSING,2021,JCR 一区,"Hu Xiaowei, Chinese University of Hong Kong","Zhu Lei, Chinese University of Hong Kong","Wang Tianyu, Chinese University of Hong Kong","Fu Chi-Wing, Chinese University of Hong Kong","Heng Pheng-Ann, Chinese University of Hong Kong","","",""
Defect detection of printed circuit board based on lightweight deep convolution network,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000626224500034,IET IMAGE PROCESSING,2020,JCR 三区,"Shen Jiaquan, Nanjing University of Aeronautics & Astronautics","Liu Ningzhong, Nanjing University of Aeronautics & Astronautics","Sun Han, Nanjing University of Aeronautics & Astronautics","","","","",""
Real-time monitoring of traffic parameters,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000596016900001,JOURNAL OF BIG DATA,2020,JCR 一区,"Khazukov Kirill, South Ural State University","Shepelev Vladimir, South Ural State University","Karpeta Tatiana, South Ural State University","Shabiev Salavat, South Ural State University","Slobodin Ivan, South Ural State University","Charbadze Irakli, South Ural State University","Alferova Irina, South Ural State University",""
Research on Object Detection Algorithm Based on Multilayer Information Fusion,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000582525000004,[],2020,JCR 四区,"Chen Bao-Yuan, Harbin University of Science & Technology","Shen Yu-Kun, Harbin University of Science & Technology","Sun Kun, Harbin University of Science & Technology","","","","",""
A steel surface defect inspection approach towards smart industrial monitoring,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000571362300001,JOURNAL OF INTELLIGENT MANUFACTURING,2020,JCR 一区,"Hao Ruiyang, Tsinghua University","Lu Bingyu, Tsinghua University","Cheng Ying, Beihang University","Li Xiu, Tsinghua University","Huang Biqing, Tsinghua University","","",""
Small vehicle classification in the wild using generative adversarial network,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000570466300005,[],2020,JCR 二区,"Wang Xu, Nanjing University of Aeronautics & Astronautics","Chen Xiaoming, Nanjing University of Aeronautics & Astronautics","Wang Yanping, Nanjing University of Aeronautics & Astronautics","","","","",""
Identification of distinguishing characteristics of intersections based on statistical analysis and data from video cameras,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:001028150500002,[],2020,JCR 一区,"Shepelev Vladimir, South Ural State University","Aliukov Sergei, South Ural State University","Glushkov Alexander, South Ural State University","Shabiev Salavat, South Ural State University","","","",""
Vehicle Detection with Self-Training for Adaptative Video Processing Embedded Platform,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000569744000001,APPLIED SCIENCES-BASEL,2020,JCR 二区,"Cygert Sebastian, Fahrenheit Universities","Czyzewski Andrzej, Fahrenheit Universities","","","","","",""
Deeply Supervised Z-Style Residual Network Devotes to Real-Time Environment Perception for Autonomous Driving,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000545427200015,[],2020,JCR 一区,"Dai Xuerui, Beijing Jiaotong University","Yuan Xue, Beijing Jiaotong University","Pei Liu, Beijing Jiaotong University","Wei Xueye, Beijing Jiaotong University","","","",""
Traffic scene semantic segmentation using self -attention mechanism and bi-directional GRU to correlate context,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000528861400024,NEUROCOMPUTING,2020,JCR 一区,"Min Yan, Beijing Institute of Technology","Junzheng Wang, Beijing Institute of Technology","Jing Li, Beijing Institute of Technology","Ke Zhang, Beijing Institute of Technology","Zimu Yang, Beijing Institute of Technology","","",""
The Capacity of the Road Network: Data Collection and Statistical Analysis of Traffic Characteristics,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000537688400234,ENERGIES,2020,JCR 三区,"Shepelev Vladimir, South Ural State University","Aliukov Sergei, South Ural State University","Nikolskaya Kseniya, South Ural State University","Shabiev Salavat, South Ural State University","","","",""
Uncertainty-based Object Detector for Autonomous Driving Embedded Platforms,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000720328700004,2020 2ND IEEE INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE CIRCUITS AND SYSTEMS (AICAS 2020),2021,JCR 一区,"Choi Jiwoong, Seoul National University (SNU)","Chun Dayoung, Seoul National University (SNU)","Lee Hyuk-Jae, Seoul National University (SNU)","Kim Hyun, Seoul National University of Science & Technology","","","",""
A lightweight vehicle detection and tracking technique for advanced driving assistance systems,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000578311500009,[],2020,JCR 三区,"Farag Wael, American University of the Middle East","","","","","","",""
KL-DIVERGENCE-BASED REGION PROPOSAL NETWORK FOR OBJECT DETECTION,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000646178502022,2020 IEEE INTERNATIONAL CONFERENCE ON IMAGE PROCESSING (ICIP),2021,JCR 一区,"Seo Geonseok, Seoul National University (SNU)","Yoo Jaeyoung, Seoul National University (SNU)","Choi Jaeseok, Seoul National University (SNU)","Kwak Nojun, Seoul National University (SNU)","","","",""
A Lightweight CNN Model for Refining Moving Vehicle Detection From Satellite Videos,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000600841700001,IEEE ACCESS,2021,JCR 二区,"Chen Renxi, Hohai University","Li Xinhui, Nanjing University of Information Science & Technology","Li Shengyang, Chinese Academy of Sciences","","","","",""
A Robust Vehicle Detection Scheme for Intelligent Traffic Surveillance Systems in Smart Cities,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000558137600001,IEEE ACCESS,2020,JCR 二区,"Wang Zhiyuan, Shanghai Normal University","Huang Jifeng, Shanghai Normal University","Xiong Neal N., Northeastern State University","Zhou Xiaoping, Shanghai Normal University","Lin Xiao, Shanghai Normal University","Ward Theodore Lee, Northeastern State University","",""
CODAN: Counting-driven Attention Network for Vehicle Detection in Congested Scenes,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000810735000009,MM '20: PROCEEDINGS OF THE 28TH ACM INTERNATIONAL CONFERENCE ON MULTIMEDIA,2020,JCR 一区,"Li Wei, Southwest Jiaotong University","Wang Zhenting, Southwest Jiaotong University","Wu Xiao, Southwest Jiaotong University","Zhang Ji, Southwest Jiaotong University","Peng Qiang, Southwest Jiaotong University","Li Hongliang, University of Electronic Science & Technology of China","",""
Environmental Sensitivity Evaluation of Neural Networks in Unmanned Vehicle Perception Module,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000569342900263,2020 IEEE WIRELESS COMMUNICATIONS AND NETWORKING CONFERENCE (WCNC),2020,JCR 一区,"Li Yuru, Peking University","Duan Dongliang, University of Wyoming","Chen Chen, Peking University","Cheng Xiang, Peking University","Yang Liuying, Colorado State University","","",""
Pyramid Spatial Context Features for Salient Object Detection,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000538766800016,[],2020,JCR 二区,"Li Hui, Huizhou University","","","","","","",""
A Classification Algorithm Based on Complex Number Feature,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000524753200108,IEEE ACCESS,2020,JCR 二区,"Xu Ying, Shenzhen University","Lu Zefeng, Shenzhen University","Liu Licai, Shenzhen University","Cai Daseng, Shenzhen University","","","",""
Feature and Box Propagation for Video Vehicle Detection,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:001200368900066,CICTP 2020: TRANSPORTATION EVOLUTION IMPACTING FUTURE MOBILITY,2020,JCR 一区,"Yang Yanni, Chang'an University","Song Huansheng, Chang'an University","Dai Zhe, Chang'an University","Zhang Wentao, Chang'an University","Chen Yan, Chang'an University","","",""
A noise-immune Kalman filter for short-term traffic flow forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000500034900038,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,2019,JCR 二区,"Cai Lingru, Shantou University","Zhang Zhanchang, Shantou University","Yang Junjie, Shantou University","Yu Yidan, Shantou University","Zhou Teng, Shantou University","Qin Jing, Hong Kong Polytechnic University","",""
Multi-task learning for quality assessment of fetal head ultrasound images,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000496605700018,MEDICAL IMAGE ANALYSIS,2019,JCR 一区,"Lin Zehui, Shenzhen University","Li Shengli, Southern Medical University - China","Ni Dong, Shenzhen University","Liao Yimei, Southern Medical University - China","Wen Huaxuan, Southern Medical University - China","Du Jie, Shenzhen University","Chen Siping, Shenzhen University","Wang Tianfu, Shenzhen University"
Improving Faster R-CNN Framework for Fast Vehicle Detection,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000501598100001,[],2019,JCR 四区,"Hoanh Nguyen, Industrial University of Ho Chi Minh City","","","","","","",""
A Multibranch Object Detection Method for Traffic Scenes,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000501216000002,COMPUTATIONAL INTELLIGENCE AND NEUROSCIENCE,2019,JCR 二区,"Feng Jiangfan, Chongqing University of Posts & Telecommunications","Wang Fanjie, Chongqing University of Posts & Telecommunications","Feng Siqin, Chongqing University of Posts & Telecommunications","Peng Yongrong, Central South University","","","",""
An Efficient and Scene-Adaptive Algorithm for Vehicle Detection in Aerial Images Using an Improved YOLOv3 Framework,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000502272600017,ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION,2019,JCR 二区,"Zhang Xunxun, Xi'an University of Architecture & Technology","Zhu Xu, ","","","","","",""
Orientation- and Scale-Invariant Multi-Vehicle Detection and Tracking from Unmanned Aerial Videos,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000489101500085,[],2019,JCR 二区,"Wang Jie, University of Calgary","Simeonova Sandra, University of Calgary","Shahbazi Mozhdeh, University of Calgary","","","","",""
Using Vehicle Synthesis Generative Adversarial Networks to Improve Vehicle Detection in Remote Sensing Images,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000488826400031,ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION,2019,JCR 二区,"Zheng Kun, Beijing University of Technology","Wei Mengfei, Beijing University of Technology","Sun Guangmin, Beijing University of Technology","Anas Bilal, Beijing University of Technology","Li Yu, Beijing University of Technology","","",""
Traffic flow estimation with data from a video surveillance camera,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000599138700001,JOURNAL OF BIG DATA,2019,JCR 一区,"Fedorov Aleksandr, South Ural State University","Nikolskaia Kseniia, South Ural State University","Ivanov Sergey, South Ural State University","Shepelev Vladimir, South Ural State University","Minbaleev Alexey, Russian Academy of Sciences","","",""
Assessment of Convolution Neural Networks for Wetland Mapping with Landsat in the Central Canadian Boreal Forest Region,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000465549300037,[],2019,JCR 二区,"Pouliot Darren, Environment & Climate Change Canada","Latifovic Rasim, Natural Resources Canada","Pasher Jon, Environment & Climate Change Canada","Duffe Jason, Environment & Climate Change Canada","","","",""
Vehicle Detection in Urban Traffic Surveillance Images Based on Convolutional Neural Networks with Feature Concatenation,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000459941200157,[],2019,JCR 二区,"Zhang Fukai, China University of Mining & Technology-Beijing","Li Ce, China University of Mining & Technology-Beijing","Yang Feng, China University of Mining & Technology-Beijing","","","","",""
Joint Object Detection and Depth Estimation in Multiplexed Image,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000487835100006,IEEE ACCESS,2019,JCR 二区,"Zhou Changxin, Nanjing University of Science & Technology","Liu Yazhou, Nanjing University of Science & Technology","Sun Quansen, Nanjing University of Science & Technology","Lasang Pongsak, Panasonic","","","",""
Part-Aware Region Proposal for Vehicle Detection in High Occlusion Environment,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000480346100001,[],2019,JCR 二区,"Zhang Weiwei, Shanghai University of Engineering Science","Zheng Yaocheng, Shanghai University of Engineering Science","Gao Qiaoming, Guangxi University of Science & Technology","Mi Zeyang, Shanghai University of Engineering Science","","","",""
SSD-MSN: An Improved Multi-Scale Object Detection Network Based on SSD,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000474702100001,[],2019,JCR 二区,"Chen Zuge, North China Electric Power University","Wu Kehe, North China Electric Power University","Li Yuanbo, North China Electric Power University","Wang Minjian, North China Electric Power University","Li Wei, North China Electric Power University","","",""
DALocNet: Improving Localization Accuracy for Domain Adaptive Object Detection,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000469860600001,[],2019,JCR 二区,"Yu Yushan, South China University of Technology","Xu Xuemiao, South China University of Technology","Hu Xiaowei, ","Heng Pheng-Ann, ","","","",""
